"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TMAX","TMIN"
"BE000006447","50.8","4.35","104.0","1988-01-07","0.02",,"42","39"
"BE000006447","50.8","4.35","104.0","1988-01-08","0.02",,"44","38"
"BE000006447","50.8","4.35","104.0","1988-01-09","0.05",,"50","38"
"BE000006447","50.8","4.35","104.0","1988-01-10","0.62",,"50","39"
"BE000006447","50.8","4.35","104.0","1988-01-11","0.00",,"45","42"
"BE000006447","50.8","4.35","104.0","1988-01-12","0.00",,"45","37"
"BE000006447","50.8","4.35","104.0","1988-01-13","0.04",,"48","36"
"BE000006447","50.8","4.35","104.0","1988-01-14","0.01",,"50","39"
"BE000006447","50.8","4.35","104.0","1988-01-15","0.03",,"41","38"
"BE000006447","50.8","4.35","104.0","1988-01-16","0.02",,"44","38"
"BE000006447","50.8","4.35","104.0","1988-01-17","0.00",,"43","41"
"BE000006447","50.8","4.35","104.0","1988-01-18","0.00",,"42","33"
"BE000006447","50.8","4.35","104.0","1988-01-19","0.00",,"53","34"
"BE000006447","50.8","4.35","104.0","1988-01-20","0.09",,"45","40"
"BE000006447","50.8","4.35","104.0","1988-01-21","0.00",,"42","40"
"BE000006447","50.8","4.35","104.0","1988-01-22","0.30",,"42","35"
"BE000006447","50.8","4.35","104.0","1988-01-23","0.53",,"47","32"
"BE000006447","50.8","4.35","104.0","1988-01-24","0.41",,"51","32"
"BE000006447","50.8","4.35","104.0","1988-01-25","0.20",,"49","44"
"BE000006447","50.8","4.35","104.0","1988-01-26","0.20",,"47","45"
"BE000006447","50.8","4.35","104.0","1988-01-27","0.34",,"47","35"
"BE000006447","50.8","4.35","104.0","1988-01-28","0.04",,"50","34"
"BE000006447","50.8","4.35","104.0","1988-01-29","0.21",,"49","47"
"BE000006447","50.8","4.35","104.0","1988-01-30","0.01",,"43","40"
"BE000006447","50.8","4.35","104.0","1988-01-31","0.17",,"44","34"
"BE000006447","50.8","4.35","104.0","1988-02-01","0.13",,"47","35"
"BE000006447","50.8","4.35","104.0","1988-02-02","0.23",,"47","41"
"BE000006447","50.8","4.35","104.0","1988-02-03","0.18",,"49","38"
"BE000006447","50.8","4.35","104.0","1988-02-04","0.13",,"49","39"
"BE000006447","50.8","4.35","104.0","1988-02-05","0.20",,"50","40"
"BE000006447","50.8","4.35","104.0","1988-02-06","0.03",,"43","37"
"BE000006447","50.8","4.35","104.0","1988-02-07","0.42",,"43","34"
"BE000006447","50.8","4.35","104.0","1988-02-08","0.02",,"41","33"
"BE000006447","50.8","4.35","104.0","1988-02-09","0.20",,"49","34"
"BE000006447","50.8","4.35","104.0","1988-02-10","0.34",,"43","35"
"BE000006447","50.8","4.35","104.0","1988-02-11","0.07",,"45","35"
"BE000006447","50.8","4.35","104.0","1988-02-12","0.00",,"42","35"
"BE000006447","50.8","4.35","104.0","1988-02-13","0.00",,"44","31"
"BE000006447","50.8","4.35","104.0","1988-02-14","0.00",,"55","32"
"BE000006447","50.8","4.35","104.0","1988-02-15","0.00",,"54","36"
"BE000006447","50.8","4.35","104.0","1988-02-16","0.00",,"47","35"
"BE000006447","50.8","4.35","104.0","1988-02-17","0.02",,"44","31"
"BE000006447","50.8","4.35","104.0","1988-02-18","0.11",,"44","33"
"BE000006447","50.8","4.35","104.0","1988-02-19","0.04",,"47","37"
"BE000006447","50.8","4.35","104.0","1988-02-20","0.00",,"48","41"
"BE000006447","50.8","4.35","104.0","1988-02-21","0.00",,"47","42"
"BE000006447","50.8","4.35","104.0","1988-02-22","0.10",,"43","32"
"BE000006447","50.8","4.35","104.0","1988-02-23","0.24",,"42","32"
"BE000006447","50.8","4.35","104.0","1988-02-24","0.02",,"40","35"
"BE000006447","50.8","4.35","104.0","1988-02-25","0.04",,"37","32"
"BE000006447","50.8","4.35","104.0","1988-02-26","0.15","1.2","36","32"
"BE000006447","50.8","4.35","104.0","1988-02-27","0.02","0.8","37","32"
"BE000006447","50.8","4.35","104.0","1988-02-28","0.24",,"44","31"
"BE000006447","50.8","4.35","104.0","1988-02-29","0.74","36.2","40","34"
"BE000006447","50.8","4.35","104.0","1988-03-01","0.21",,"38","32"
"BE000006447","50.8","4.35","104.0","1988-03-02","0.03","0.8","40","32"
"BE000006447","50.8","4.35","104.0","1988-03-03","0.17","0.4","40","32"
"BE000006447","50.8","4.35","104.0","1988-03-04","0.14",,"37","34"
"BE000006447","50.8","4.35","104.0","1988-03-05","0.02","0.8","40","29"
"BE000006447","50.8","4.35","104.0","1988-03-06","0.24",,"46","30"
"BE000006447","50.8","4.35","104.0","1988-03-07","0.09",,"44","37"
"BE000006447","50.8","4.35","104.0","1988-03-08","0.00",,"44","33"
"BE000006447","50.8","4.35","104.0","1988-03-09","0.00",,"41","33"
"BE000006447","50.8","4.35","104.0","1988-03-10","0.06",,"45","35"
"BE000006447","50.8","4.35","104.0","1988-03-11","0.28",,"46","39"
"BE000006447","50.8","4.35","104.0","1988-03-12","0.39",,"45","39"
"BE000006447","50.8","4.35","104.0","1988-03-13","0.61",,"45","34"
"BE000006447","50.8","4.35","104.0","1988-03-14","0.34",,"45","33"
"BE000006447","50.8","4.35","104.0","1988-03-15","0.32",,"50","34"
"BE000006447","50.8","4.35","104.0","1988-03-16","0.16",,"51","42"
"BE000006447","50.8","4.35","104.0","1988-03-17","0.00",,"46","39"
"BE000006447","50.8","4.35","104.0","1988-03-18","0.07",,"49","36"
"BE000006447","50.8","4.35","104.0","1988-03-19","0.11",,"52","36"
"BE000006447","50.8","4.35","104.0","1988-03-20","0.25",,"57","39"
"BE000006447","50.8","4.35","104.0","1988-03-21","0.08",,"49","48"
"BE000006447","50.8","4.35","104.0","1988-03-22","0.10",,"53","41"
"BE000006447","50.8","4.35","104.0","1988-03-23","0.47",,"51","43"
"BE000006447","50.8","4.35","104.0","1988-03-24","0.38",,"54","40"
"BE000006447","50.8","4.35","104.0","1988-03-25","0.23",,"52","38"
"BE000006447","50.8","4.35","104.0","1988-03-26","0.16",,"53","39"
"BE000006447","50.8","4.35","104.0","1988-03-27","0.15",,"47","41"
"BE000006447","50.8","4.35","104.0","1988-03-28","0.11",,"46","35"
"BE000006447","50.8","4.35","104.0","1988-03-29","0.16",,"53","36"
"BE000006447","50.8","4.35","104.0","1988-03-30","0.10",,"53","42"
"BE000006447","50.8","4.35","104.0","1988-03-31","0.01",,"51","36"
"BE000006447","50.8","4.35","104.0","1988-04-01","0.00",,"53","36"
"BE000006447","50.8","4.35","104.0","1988-04-02","0.00",,"56","38"
"BE000006447","50.8","4.35","104.0","1988-04-03","0.00",,"58","39"
"BE000006447","50.8","4.35","104.0","1988-04-04","0.00",,"56","39"
"BE000006447","50.8","4.35","104.0","1988-04-05","0.00",,"49","38"
"BE000006447","50.8","4.35","104.0","1988-04-06","0.00",,"60","39"
"BE000006447","50.8","4.35","104.0","1988-04-07","0.00",,"62","40"
"BE000006447","50.8","4.35","104.0","1988-04-08","0.00",,"55","44"
"BE000006447","50.8","4.35","104.0","1988-04-09","0.03",,"40","40"
"BE000006447","50.8","4.35","104.0","1988-04-10","0.00",,"51","29"
"BE000006447","50.8","4.35","104.0","1988-04-11","0.00",,"59","31"
"BE000006447","50.8","4.35","104.0","1988-04-12","0.05",,"60","36"
"BE000006447","50.8","4.35","104.0","1988-04-13","0.00",,"50","37"
"BE000006447","50.8","4.35","104.0","1988-04-14","0.00",,"61","34"
"BE000006447","50.8","4.35","104.0","1988-04-15","0.00",,"66","36"
"BE000006447","50.8","4.35","104.0","1988-04-16","0.22",,"69","47"
"BE000006447","50.8","4.35","104.0","1988-04-17","0.06",,"64","50"
"BE000006447","50.8","4.35","104.0","1988-04-18","0.35",,"72","50"
"BE000006447","50.8","4.35","104.0","1988-04-19","0.11",,"77","54"
"BE000006447","50.8","4.35","104.0","1988-04-20","0.00",,"60","52"
"BE000006447","50.8","4.35","104.0","1988-04-21","0.00",,"60","45"
"BE000006447","50.8","4.35","104.0","1988-04-22","0.00",,"59","45"
"BE000006447","50.8","4.35","104.0","1988-04-23","0.00",,"49","35"
"BE000006447","50.8","4.35","104.0","1988-04-24","0.00",,"52","33"
"BE000006447","50.8","4.35","104.0","1988-04-25","0.00",,"54","34"
"BE000006447","50.8","4.35","104.0","1988-04-26","0.00",,"56","34"
"BE000006447","50.8","4.35","104.0","1988-04-27","0.00",,"61","37"
"BE000006447","50.8","4.35","104.0","1988-04-28","0.06",,"58","40"
"BE000006447","50.8","4.35","104.0","1988-04-29","0.00",,"61","37"
"BE000006447","50.8","4.35","104.0","1988-04-30","0.00",,"68","43"
"BE000006447","50.8","4.35","104.0","1988-05-01","0.28",,"66","47"
"BE000006447","50.8","4.35","104.0","1988-05-02","0.08",,"64","46"
"BE000006447","50.8","4.35","104.0","1988-05-03","0.28",,"60","48"
"BE000006447","50.8","4.35","104.0","1988-05-04","0.07",,"60","49"
"BE000006447","50.8","4.35","104.0","1988-05-05","0.00",,"65","44"
"BE000006447","50.8","4.35","104.0","1988-05-06","0.00",,"68","47"
"BE000006447","50.8","4.35","104.0","1988-05-07","0.02",,"73","49"
"BE000006447","50.8","4.35","104.0","1988-05-08","0.43",,"74","52"
"BE000006447","50.8","4.35","104.0","1988-05-09","0.91",,"72","60"
"BE000006447","50.8","4.35","104.0","1988-05-10","0.30",,"51","50"
"BE000006447","50.8","4.35","104.0","1988-05-11","0.00",,"63","49"
"BE000006447","50.8","4.35","104.0","1988-05-12","0.00",,"71","49"
"BE000006447","50.8","4.35","104.0","1988-05-13","0.00",,"75","55"
"BE000006447","50.8","4.35","104.0","1988-05-14","0.00",,"76","57"
"BE000006447","50.8","4.35","104.0","1988-05-15","0.00",,"75","58"
"BE000006447","50.8","4.35","104.0","1988-05-16","0.02",,"77","61"
"BE000006447","50.8","4.35","104.0","1988-05-17","0.00",,"70","54"
"BE000006447","50.8","4.35","104.0","1988-05-18","0.13",,"58","47"
"BE000006447","50.8","4.35","104.0","1988-05-19","0.05",,"52","46"
"BE000006447","50.8","4.35","104.0","1988-05-20","0.00",,"58","44"
"BE000006447","50.8","4.35","104.0","1988-05-21","0.00",,"60","39"
"BE000006447","50.8","4.35","104.0","1988-05-22","0.00",,"64","44"
"BE000006447","50.8","4.35","104.0","1988-05-23","0.12",,"74","47"
"BE000006447","50.8","4.35","104.0","1988-05-24","0.00",,"69","51"
"BE000006447","50.8","4.35","104.0","1988-05-25","0.02",,"78","54"
"BE000006447","50.8","4.35","104.0","1988-05-26","1.00",,"73","58"
"BE000006447","50.8","4.35","104.0","1988-05-27","0.53",,"56","54"
"BE000006447","50.8","4.35","104.0","1988-05-28","0.01",,"58","53"
"BE000006447","50.8","4.35","104.0","1988-05-29","0.11",,"63","51"
"BE000006447","50.8","4.35","104.0","1988-05-30","0.22",,"62","49"
"BE000006447","50.8","4.35","104.0","1988-05-31","0.00",,"62","48"
"BE000006447","50.8","4.35","104.0","1988-06-01","0.00",,"66","47"
"BE000006447","50.8","4.35","104.0","1988-06-02","0.18",,"66","50"
"BE000006447","50.8","4.35","104.0","1988-06-03","0.04",,"60","53"
"BE000006447","50.8","4.35","104.0","1988-06-04","0.10",,"59","51"
"BE000006447","50.8","4.35","104.0","1988-06-05","0.03",,"60","44"
"BE000006447","50.8","4.35","104.0","1988-06-06","0.03",,"58","47"
"BE000006447","50.8","4.35","104.0","1988-06-07","0.00",,"62","45"
"BE000006447","50.8","4.35","104.0","1988-06-08","0.00",,"64","46"
"BE000006447","50.8","4.35","104.0","1988-06-09","0.00",,"67","52"
"BE000006447","50.8","4.35","104.0","1988-06-10","0.01",,"65","55"
"BE000006447","50.8","4.35","104.0","1988-06-11","0.00",,"67","55"
"BE000006447","50.8","4.35","104.0","1988-06-12","0.00",,"67","53"
"BE000006447","50.8","4.35","104.0","1988-06-13","0.00",,"74","55"
"BE000006447","50.8","4.35","104.0","1988-06-14","0.00",,"75","55"
"BE000006447","50.8","4.35","104.0","1988-06-15","0.00",,"68","54"
"BE000006447","50.8","4.35","104.0","1988-06-16","0.00",,"61","54"
"BE000006447","50.8","4.35","104.0","1988-06-17","0.00",,"69","53"
"BE000006447","50.8","4.35","104.0","1988-06-18","0.00",,"69","56"
"BE000006447","50.8","4.35","104.0","1988-06-19","0.00",,"65","52"
"BE000006447","50.8","4.35","104.0","1988-06-20","0.00",,"69","52"
"BE000006447","50.8","4.35","104.0","1988-06-21","0.00",,"74","55"
"BE000006447","50.8","4.35","104.0","1988-06-22","0.00",,"65","59"
"BE000006447","50.8","4.35","104.0","1988-06-23","0.00",,"68","44"
"BE000006447","50.8","4.35","104.0","1988-06-24","0.04",,"61","51"
"BE000006447","50.8","4.35","104.0","1988-06-25","0.01",,"65","55"
"BE000006447","50.8","4.35","104.0","1988-06-26","0.01",,"60","55"
"BE000006447","50.8","4.35","104.0","1988-06-27","0.00",,"69","57"
"BE000006447","50.8","4.35","104.0","1988-06-28","0.00",,"71","55"
"BE000006447","50.8","4.35","104.0","1988-06-29","0.26",,"72","56"
"BE000006447","50.8","4.35","104.0","1988-06-30","0.06",,"78","59"
"BE000006447","50.8","4.35","104.0","1988-07-01","0.17",,"72","61"
"BE000006447","50.8","4.35","104.0","1988-07-02","0.45",,"63","53"
"BE000006447","50.8","4.35","104.0","1988-07-03","0.71",,"66","51"
"BE000006447","50.8","4.35","104.0","1988-07-04","0.10",,"70","51"
"BE000006447","50.8","4.35","104.0","1988-07-05","0.24",,"62","57"
"BE000006447","50.8","4.35","104.0","1988-07-06","0.05",,"72","55"
"BE000006447","50.8","4.35","104.0","1988-07-07","0.32",,"68","54"
"BE000006447","50.8","4.35","104.0","1988-07-08","0.13",,"67","54"
"BE000006447","50.8","4.35","104.0","1988-07-09","0.00",,"68","50"
"BE000006447","50.8","4.35","104.0","1988-07-10","0.00",,"77","52"
"BE000006447","50.8","4.35","104.0","1988-07-11","0.02",,"72","59"
"BE000006447","50.8","4.35","104.0","1988-07-12","0.00",,"68","53"
"BE000006447","50.8","4.35","104.0","1988-07-13","0.67",,"67","54"
"BE000006447","50.8","4.35","104.0","1988-07-14","0.18",,"65","53"
"BE000006447","50.8","4.35","104.0","1988-07-15","0.30",,"57","54"
"BE000006447","50.8","4.35","104.0","1988-07-16","0.01",,"59","54"
"BE000006447","50.8","4.35","104.0","1988-07-17","0.26",,"61","54"
"BE000006447","50.8","4.35","104.0","1988-07-18","0.01",,"66","53"
"BE000006447","50.8","4.35","104.0","1988-07-19","0.00",,"72","50"
"BE000006447","50.8","4.35","104.0","1988-07-20","0.00",,"67","51"
"BE000006447","50.8","4.35","104.0","1988-07-21","0.07",,"71","54"
"BE000006447","50.8","4.35","104.0","1988-07-22","0.45",,"74","62"
"BE000006447","50.8","4.35","104.0","1988-07-23","0.56",,"83","65"
"BE000006447","50.8","4.35","104.0","1988-07-24","0.00",,"69","60"
"BE000006447","50.8","4.35","104.0","1988-07-25","0.24",,"74","54"
"BE000006447","50.8","4.35","104.0","1988-07-26","0.35",,"62","60"
"BE000006447","50.8","4.35","104.0","1988-07-27","0.00",,"69","50"
"BE000006447","50.8","4.35","104.0","1988-07-28","0.11",,"70","53"
"BE000006447","50.8","4.35","104.0","1988-07-29","0.06",,"67","56"
"BE000006447","50.8","4.35","104.0","1988-07-30","0.00",,"68","52"
"BE000006447","50.8","4.35","104.0","1988-07-31","0.00",,"71","54"
"BE000006447","50.8","4.35","104.0","1988-08-01","0.00",,"74","52"
"BE000006447","50.8","4.35","104.0","1988-08-02","0.11",,"63","56"
"BE000006447","50.8","4.35","104.0","1988-08-03","0.00",,"68","53"
"BE000006447","50.8","4.35","104.0","1988-08-04","0.00",,"70","47"
"BE000006447","50.8","4.35","104.0","1988-08-05","0.00",,"71","52"
"BE000006447","50.8","4.35","104.0","1988-08-06","0.00",,"79","55"
"BE000006447","50.8","4.35","104.0","1988-08-07","0.00",,"81","59"
"BE000006447","50.8","4.35","104.0","1988-08-08","0.00",,"81","61"
"BE000006447","50.8","4.35","104.0","1988-08-09","0.00",,"76","62"
"BE000006447","50.8","4.35","104.0","1988-08-10","0.59",,"80","62"
"BE000006447","50.8","4.35","104.0","1988-08-11","0.01",,"70","58"
"BE000006447","50.8","4.35","104.0","1988-08-12","0.00",,"73","55"
"BE000006447","50.8","4.35","104.0","1988-08-13","0.00",,"71","54"
"BE000006447","50.8","4.35","104.0","1988-08-14","0.00",,"81","54"
"BE000006447","50.8","4.35","104.0","1988-08-15","0.00",,"72","61"
"BE000006447","50.8","4.35","104.0","1988-08-16","0.00",,"72","55"
"BE000006447","50.8","4.35","104.0","1988-08-17","0.00",,"75","52"
"BE000006447","50.8","4.35","104.0","1988-08-18","0.04",,"83","54"
"BE000006447","50.8","4.35","104.0","1988-08-19","0.19",,"70","63"
"BE000006447","50.8","4.35","104.0","1988-08-20","0.10",,"67","57"
"BE000006447","50.8","4.35","104.0","1988-08-21","0.62",,"62","56"
"BE000006447","50.8","4.35","104.0","1988-08-22","0.06",,"67","55"
"BE000006447","50.8","4.35","104.0","1988-08-23","0.00",,"65","52"
"BE000006447","50.8","4.35","104.0","1988-08-24","0.63",,"63","53"
"BE000006447","50.8","4.35","104.0","1988-08-25","0.07",,"64","52"
"BE000006447","50.8","4.35","104.0","1988-08-26","0.13",,"64","54"
"BE000006447","50.8","4.35","104.0","1988-08-27","0.05",,"74","54"
"BE000006447","50.8","4.35","104.0","1988-08-28","0.19",,"80","62"
"BE000006447","50.8","4.35","104.0","1988-08-29","0.03",,"62","52"
"BE000006447","50.8","4.35","104.0","1988-08-30","0.01",,"67","51"
"BE000006447","50.8","4.35","104.0","1988-08-31","0.25",,"71","52"
"BE000006447","50.8","4.35","104.0","1988-09-01","0.18",,"65","56"
"BE000006447","50.8","4.35","104.0","1988-09-02","0.13",,"60","56"
"BE000006447","50.8","4.35","104.0","1988-09-03","0.05",,"60","51"
"BE000006447","50.8","4.35","104.0","1988-09-04","0.02",,"66","50"
"BE000006447","50.8","4.35","104.0","1988-09-05","0.14",,"67","50"
"BE000006447","50.8","4.35","104.0","1988-09-06","0.00",,"70","55"
"BE000006447","50.8","4.35","104.0","1988-09-07","0.00",,"73","55"
"BE000006447","50.8","4.35","104.0","1988-09-08","0.00",,"73","53"
"BE000006447","50.8","4.35","104.0","1988-09-09","0.00",,"76","54"
"BE000006447","50.8","4.35","104.0","1988-09-10","0.00",,"65","56"
"BE000006447","50.8","4.35","104.0","1988-09-11","0.13",,"67","56"
"BE000006447","50.8","4.35","104.0","1988-09-12","0.13",,"63","54"
"BE000006447","50.8","4.35","104.0","1988-09-13","0.61",,"58","47"
"BE000006447","50.8","4.35","104.0","1988-09-14","0.39",,"63","47"
"BE000006447","50.8","4.35","104.0","1988-09-15","0.21",,"62","52"
"BE000006447","50.8","4.35","104.0","1988-09-16","0.36",,"57","52"
"BE000006447","50.8","4.35","104.0","1988-09-17","0.02",,"59","53"
"BE000006447","50.8","4.35","104.0","1988-09-18","0.01",,"60","53"
"BE000006447","50.8","4.35","104.0","1988-09-19","0.00",,"65","55"
"BE000006447","50.8","4.35","104.0","1988-09-20","0.00",,"60","48"
"BE000006447","50.8","4.35","104.0","1988-09-21","0.00",,"61","48"
"BE000006447","50.8","4.35","104.0","1988-09-22","0.02",,"65","50"
"BE000006447","50.8","4.35","104.0","1988-09-23","0.19",,"61","51"
"BE000006447","50.8","4.35","104.0","1988-09-24","0.17",,"59","49"
"BE000006447","50.8","4.35","104.0","1988-09-25","0.13",,"63","52"
"BE000006447","50.8","4.35","104.0","1988-09-26","0.02",,"62","56"
"BE000006447","50.8","4.35","104.0","1988-09-27","0.06",,"67","57"
"BE000006447","50.8","4.35","104.0","1988-09-28","0.04",,"62","57"
"BE000006447","50.8","4.35","104.0","1988-09-29","0.13",,"61","48"
"BE000006447","50.8","4.35","104.0","1988-09-30","0.00",,"59","40"
"BE000006447","50.8","4.35","104.0","1988-10-01","0.00",,"59","40"
"BE000006447","50.8","4.35","104.0","1988-10-02","0.00",,"65","44"
"BE000006447","50.8","4.35","104.0","1988-10-03","0.00",,"61","48"
"BE000006447","50.8","4.35","104.0","1988-10-04","0.04",,"67","50"
"BE000006447","50.8","4.35","104.0","1988-10-05","0.12",,"59","53"
"BE000006447","50.8","4.35","104.0","1988-10-06","0.86",,"58","52"
"BE000006447","50.8","4.35","104.0","1988-10-07","0.08",,"55","48"
"BE000006447","50.8","4.35","104.0","1988-10-08","0.24",,"54","43"
"BE000006447","50.8","4.35","104.0","1988-10-09","0.44",,"58","44"
"BE000006447","50.8","4.35","104.0","1988-10-10","0.00",,"55","46"
"BE000006447","50.8","4.35","104.0","1988-10-11","0.01",,"54","41"
"BE000006447","50.8","4.35","104.0","1988-10-12","0.26",,"60","45"
"BE000006447","50.8","4.35","104.0","1988-10-13","0.00",,"59","46"
"BE000006447","50.8","4.35","104.0","1988-10-14","0.00",,"67","47"
"BE000006447","50.8","4.35","104.0","1988-10-15","0.00",,"58","51"
"BE000006447","50.8","4.35","104.0","1988-10-16","0.00",,"59","54"
"BE000006447","50.8","4.35","104.0","1988-10-17","0.00",,"59","52"
"BE000006447","50.8","4.35","104.0","1988-10-18","0.05",,"70","54"
"BE000006447","50.8","4.35","104.0","1988-10-19","0.13",,"68","55"
"BE000006447","50.8","4.35","104.0","1988-10-20","0.50",,"58","57"
"BE000006447","50.8","4.35","104.0","1988-10-21","0.00",,"58","55"
"BE000006447","50.8","4.35","104.0","1988-10-22","0.01",,"54","43"
"BE000006447","50.8","4.35","104.0","1988-10-23","0.00",,"53","43"
"BE000006447","50.8","4.35","104.0","1988-10-24","0.07",,"61","46"
"BE000006447","50.8","4.35","104.0","1988-10-25","0.00",,"62","49"
"BE000006447","50.8","4.35","104.0","1988-10-26","0.00",,"60","49"
"BE000006447","50.8","4.35","104.0","1988-10-27","0.02",,"63","50"
"BE000006447","50.8","4.35","104.0","1988-10-28","0.01",,"57","49"
"BE000006447","50.8","4.35","104.0","1988-10-29","0.00",,"52","41"
